item_id,sheet,frame_index,palette_number,palette_has_purple_ramp,opaque_pixels,dye_slot_pixels,dye_slot_pct,slot_mask,distinct_slots,dyeable_loose,dyeable_strict_all_six
2920,11,259,2,False,0,0,0.00,0,0,False,False
2921,11,260,2,False,0,0,0.00,0,0,False,False
2922,11,261,2,False,0,0,0.00,0,0,False,False
2923,11,262,2,False,0,0,0.00,0,0,False,False
2924,11,263,2,False,0,0,0.00,0,0,False,False
2925,11,264,2,False,0,0,0.00,0,0,False,False
2926,11,265,2,False,0,0,0.00,0,0,False,False
2927,12,0,3,True,248,0,0.00,0,0,False,False
2928,12,1,3,True,214,0,0.00,0,0,False,False
2929,12,2,3,True,227,0,0.00,0,0,False,False
2930,12,3,3,True,341,0,0.00,0,0,False,False
2931,12,4,3,True,425,0,0.00,0,0,False,False
2932,12,5,3,True,519,0,0.00,0,0,False,False
2933,12,6,3,True,247,0,0.00,0,0,False,False
2934,12,7,3,True,403,0,0.00,0,0,False,False
2935,12,8,3,True,519,0,0.00,0,0,False,False
2936,12,9,3,True,0,0,0.00,0,0,False,False
2937,12,10,3,True,0,0,0.00,0,0,False,False
2938,12,11,3,True,0,0,0.00,0,0,False,False
2939,12,12,3,True,0,0,0.00,0,0,False,False
2940,12,13,3,True,0,0,0.00,0,0,False,False
2941,12,14,3,True,0,0,0.00,0,0,False,False
2942,12,15,3,True,0,0,0.00,0,0,False,False
2943,12,16,3,True,0,0,0.00,0,0,False,False
2944,12,17,3,True,0,0,0.00,0,0,False,False
2945,12,18,3,True,0,0,0.00,0,0,False,False
2946,12,19,3,True,0,0,0.00,0,0,False,False
2947,12,20,3,True,0,0,0.00,0,0,False,False
2948,12,21,3,True,0,0,0.00,0,0,False,False
2949,12,22,3,True,0,0,0.00,0,0,False,False
2950,12,23,3,True,0,0,0.00,0,0,False,False
2951,12,24,3,True,0,0,0.00,0,0,False,False
2952,12,25,3,True,0,0,0.00,0,0,False,False
2953,12,26,3,True,0,0,0.00,0,0,False,False
2954,12,27,3,True,0,0,0.00,0,0,False,False
2955,12,28,3,True,0,0,0.00,0,0,False,False
2956,12,29,3,True,0,0,0.00,0,0,False,False
2957,12,30,3,True,0,0,0.00,0,0,False,False
2958,12,31,3,True,0,0,0.00,0,0,False,False
2959,12,32,3,True,0,0,0.00,0,0,False,False
2960,12,33,3,True,0,0,0.00,0,0,False,False
2961,12,34,3,True,0,0,0.00,0,0,False,False
2962,12,35,3,True,0,0,0.00,0,0,False,False
2963,12,36,3,True,0,0,0.00,0,0,False,False
2964,12,37,3,True,0,0,0.00,0,0,False,False
2965,12,38,3,True,0,0,0.00,0,0,False,False
2966,12,39,3,True,0,0,0.00,0,0,False,False
2967,12,40,3,True,0,0,0.00,0,0,False,False
2968,12,41,3,True,0,0,0.00,0,0,False,False
2969,12,42,3,True,0,0,0.00,0,0,False,False
2970,12,43,3,True,0,0,0.00,0,0,False,False
2971,12,44,3,True,0,0,0.00,0,0,False,False
2972,12,45,3,True,0,0,0.00,0,0,False,False
2973,12,46,3,True,0,0,0.00,0,0,False,False
2974,12,47,3,True,0,0,0.00,0,0,False,False
2975,12,48,3,True,0,0,0.00,0,0,False,False
2976,12,49,3,True,0,0,0.00,0,0,False,False
2977,12,50,3,True,0,0,0.00,0,0,False,False
2978,12,51,3,True,0,0,0.00,0,0,False,False
2979,12,52,3,True,0,0,0.00,0,0,False,False
2980,12,53,3,True,0,0,0.00,0,0,False,False
2981,12,54,3,True,0,0,0.00,0,0,False,False
2982,12,55,3,True,0,0,0.00,0,0,False,False
2983,12,56,3,True,0,0,0.00,0,0,False,False
2984,12,57,3,True,0,0,0.00,0,0,False,False
2985,12,58,3,True,0,0,0.00,0,0,False,False
2986,12,59,3,True,0,0,0.00,0,0,False,False
2987,12,60,3,True,0,0,0.00,0,0,False,False
2988,12,61,3,True,0,0,0.00,0,0,False,False
2989,12,62,3,True,0,0,0.00,0,0,False,False
2990,12,63,3,True,0,0,0.00,0,0,False,False
2991,12,64,3,True,0,0,0.00,0,0,False,False
2992,12,65,3,True,0,0,0.00,0,0,False,False
2993,12,66,3,True,0,0,0.00,0,0,False,False
2994,12,67,3,True,0,0,0.00,0,0,False,False
2995,12,68,3,True,0,0,0.00,0,0,False,False
2996,12,69,3,True,0,0,0.00,0,0,False,False
2997,12,70,3,True,0,0,0.00,0,0,False,False
2998,12,71,3,True,0,0,0.00,0,0,False,False
2999,12,72,3,True,0,0,0.00,0,0,False,False
3000,12,73,3,True,0,0,0.00,0,0,False,False
3001,12,74,3,True,0,0,0.00,0,0,False,False
3002,12,75,3,True,0,0,0.00,0,0,False,False
3003,12,76,3,True,0,0,0.00,0,0,False,False
3004,12,77,3,True,0,0,0.00,0,0,False,False
3005,12,78,3,True,0,0,0.00,0,0,False,False
3006,12,79,3,True,0,0,0.00,0,0,False,False
3007,12,80,3,True,0,0,0.00,0,0,False,False
3008,12,81,3,True,0,0,0.00,0,0,False,False
3009,12,82,3,True,0,0,0.00,0,0,False,False
3010,12,83,3,True,0,0,0.00,0,0,False,False
3011,12,84,3,True,0,0,0.00,0,0,False,False
3012,12,85,3,True,0,0,0.00,0,0,False,False
3013,12,86,3,True,0,0,0.00,0,0,False,False
3014,12,87,3,True,0,0,0.00,0,0,False,False
3015,12,88,3,True,0,0,0.00,0,0,False,False
3016,12,89,3,True,0,0,0.00,0,0,False,False
3017,12,90,3,True,0,0,0.00,0,0,False,False
3018,12,91,3,True,0,0,0.00,0,0,False,False
3019,12,92,3,True,0,0,0.00,0,0,False,False
3020,12,93,3,True,0,0,0.00,0,0,False,False
3021,12,94,3,True,0,0,0.00,0,0,False,False
3022,12,95,3,True,0,0,0.00,0,0,False,False
3023,12,96,3,True,0,0,0.00,0,0,False,False
3024,12,97,3,True,0,0,0.00,0,0,False,False
3025,12,98,3,True,0,0,0.00,0,0,False,False
3026,12,99,3,True,0,0,0.00,0,0,False,False
3027,12,100,3,True,0,0,0.00,0,0,False,False
3028,12,101,3,True,0,0,0.00,0,0,False,False
3029,12,102,3,True,0,0,0.00,0,0,False,False
3030,12,103,3,True,0,0,0.00,0,0,False,False
3031,12,104,3,True,0,0,0.00,0,0,False,False
3032,12,105,3,True,0,0,0.00,0,0,False,False
3033,12,106,3,True,0,0,0.00,0,0,False,False
3034,12,107,3,True,0,0,0.00,0,0,False,False
3035,12,108,3,True,0,0,0.00,0,0,False,False
3036,12,109,3,True,0,0,0.00,0,0,False,False
3037,12,110,3,True,0,0,0.00,0,0,False,False
3038,12,111,3,True,0,0,0.00,0,0,False,False
3039,12,112,3,True,0,0,0.00,0,0,False,False
3040,12,113,3,True,0,0,0.00,0,0,False,False
3041,12,114,3,True,0,0,0.00,0,0,False,False
3042,12,115,3,True,0,0,0.00,0,0,False,False
3043,12,116,3,True,0,0,0.00,0,0,False,False
3044,12,117,3,True,0,0,0.00,0,0,False,False
3045,12,118,3,True,0,0,0.00,0,0,False,False
3046,12,119,3,True,0,0,0.00,0,0,False,False
3047,12,120,3,True,0,0,0.00,0,0,False,False
3048,12,121,3,True,0,0,0.00,0,0,False,False
3049,12,122,3,True,0,0,0.00,0,0,False,False
3050,12,123,3,True,0,0,0.00,0,0,False,False
3051,12,124,3,True,0,0,0.00,0,0,False,False
3052,12,125,3,True,0,0,0.00,0,0,False,False
3053,12,126,3,True,0,0,0.00,0,0,False,False
3054,12,127,3,True,0,0,0.00,0,0,False,False
3055,12,128,3,True,0,0,0.00,0,0,False,False
3056,12,129,3,True,0,0,0.00,0,0,False,False
3057,12,130,3,True,0,0,0.00,0,0,False,False
3058,12,131,3,True,0,0,0.00,0,0,False,False
3059,12,132,3,True,0,0,0.00,0,0,False,False
3060,12,133,3,True,0,0,0.00,0,0,False,False
3061,12,134,3,True,0,0,0.00,0,0,False,False
3062,12,135,3,True,0,0,0.00,0,0,False,False
3063,12,136,3,True,0,0,0.00,0,0,False,False
3064,12,137,3,True,0,0,0.00,0,0,False,False
3065,12,138,3,True,0,0,0.00,0,0,False,False
3066,12,139,3,True,0,0,0.00,0,0,False,False
3067,12,140,3,True,0,0,0.00,0,0,False,False
3068,12,141,3,True,0,0,0.00,0,0,False,False
3069,12,142,3,True,0,0,0.00,0,0,False,False
3070,12,143,3,True,0,0,0.00,0,0,False,False
3071,12,144,3,True,0,0,0.00,0,0,False,False
3072,12,145,3,True,0,0,0.00,0,0,False,False
3073,12,146,3,True,0,0,0.00,0,0,False,False
3074,12,147,3,True,0,0,0.00,0,0,False,False
3075,12,148,3,True,0,0,0.00,0,0,False,False
3076,12,149,3,True,0,0,0.00,0,0,False,False
3077,12,150,3,True,0,0,0.00,0,0,False,False
3078,12,151,3,True,0,0,0.00,0,0,False,False
3079,12,152,3,True,0,0,0.00,0,0,False,False
3080,12,153,3,True,0,0,0.00,0,0,False,False
3081,12,154,3,True,0,0,0.00,0,0,False,False
3082,12,155,3,True,0,0,0.00,0,0,False,False
3083,12,156,3,True,0,0,0.00,0,0,False,False
3084,12,157,3,True,0,0,0.00,0,0,False,False
3085,12,158,3,True,0,0,0.00,0,0,False,False
3086,12,159,3,True,0,0,0.00,0,0,False,False
3087,12,160,3,True,0,0,0.00,0,0,False,False
3088,12,161,3,True,0,0,0.00,0,0,False,False
3089,12,162,3,True,0,0,0.00,0,0,False,False
3090,12,163,3,True,0,0,0.00,0,0,False,False
3091,12,164,3,True,0,0,0.00,0,0,False,False
3092,12,165,3,True,0,0,0.00,0,0,False,False
3093,12,166,3,True,0,0,0.00,0,0,False,False
3094,12,167,3,True,0,0,0.00,0,0,False,False
3095,12,168,3,True,0,0,0.00,0,0,False,False
3096,12,169,3,True,0,0,0.00,0,0,False,False
3097,12,170,3,True,0,0,0.00,0,0,False,False
3098,12,171,3,True,0,0,0.00,0,0,False,False
3099,12,172,3,True,0,0,0.00,0,0,False,False
3100,12,173,3,True,0,0,0.00,0,0,False,False
3101,12,174,3,True,0,0,0.00,0,0,False,False
3102,12,175,3,True,0,0,0.00,0,0,False,False
3103,12,176,3,True,0,0,0.00,0,0,False,False
3104,12,177,3,True,0,0,0.00,0,0,False,False
3105,12,178,3,True,0,0,0.00,0,0,False,False
3106,12,179,3,True,0,0,0.00,0,0,False,False
3107,12,180,3,True,0,0,0.00,0,0,False,False
3108,12,181,3,True,0,0,0.00,0,0,False,False
3109,12,182,3,True,0,0,0.00,0,0,False,False
3110,12,183,3,True,0,0,0.00,0,0,False,False
3111,12,184,3,True,0,0,0.00,0,0,False,False
3112,12,185,3,True,0,0,0.00,0,0,False,False
3113,12,186,3,True,0,0,0.00,0,0,False,False
3114,12,187,3,True,0,0,0.00,0,0,False,False
3115,12,188,3,True,0,0,0.00,0,0,False,False
3116,12,189,3,True,0,0,0.00,0,0,False,False
3117,12,190,3,True,0,0,0.00,0,0,False,False
3118,12,191,3,True,0,0,0.00,0,0,False,False
3119,12,192,3,True,0,0,0.00,0,0,False,False
3120,12,193,3,True,0,0,0.00,0,0,False,False
3121,12,194,3,True,0,0,0.00,0,0,False,False
3122,12,195,3,True,0,0,0.00,0,0,False,False
3123,12,196,3,True,0,0,0.00,0,0,False,False
3124,12,197,3,True,0,0,0.00,0,0,False,False
3125,12,198,3,True,0,0,0.00,0,0,False,False
3126,12,199,3,True,0,0,0.00,0,0,False,False
3127,12,200,3,True,0,0,0.00,0,0,False,False
3128,12,201,3,True,0,0,0.00,0,0,False,False
3129,12,202,3,True,0,0,0.00,0,0,False,False
3130,12,203,3,True,0,0,0.00,0,0,False,False
3131,12,204,3,True,0,0,0.00,0,0,False,False
3132,12,205,3,True,0,0,0.00,0,0,False,False
3133,12,206,3,True,0,0,0.00,0,0,False,False
3134,12,207,3,True,0,0,0.00,0,0,False,False
3135,12,208,3,True,0,0,0.00,0,0,False,False
3136,12,209,3,True,0,0,0.00,0,0,False,False
3137,12,210,3,True,0,0,0.00,0,0,False,False
3138,12,211,3,True,0,0,0.00,0,0,False,False
3139,12,212,3,True,0,0,0.00,0,0,False,False
3140,12,213,3,True,0,0,0.00,0,0,False,False
3141,12,214,3,True,0,0,0.00,0,0,False,False
3142,12,215,3,True,0,0,0.00,0,0,False,False
3143,12,216,3,True,0,0,0.00,0,0,False,False
3144,12,217,3,True,0,0,0.00,0,0,False,False
3145,12,218,3,True,0,0,0.00,0,0,False,False
3146,12,219,3,True,0,0,0.00,0,0,False,False
3147,12,220,3,True,0,0,0.00,0,0,False,False
3148,12,221,3,True,0,0,0.00,0,0,False,False
3149,12,222,3,True,0,0,0.00,0,0,False,False
3150,12,223,3,True,0,0,0.00,0,0,False,False
3151,12,224,3,True,0,0,0.00,0,0,False,False
3152,12,225,3,True,0,0,0.00,0,0,False,False
3153,12,226,3,True,0,0,0.00,0,0,False,False
3154,12,227,3,True,0,0,0.00,0,0,False,False
3155,12,228,3,True,0,0,0.00,0,0,False,False
3156,12,229,3,True,0,0,0.00,0,0,False,False
3157,12,230,3,True,0,0,0.00,0,0,False,False
3158,12,231,3,True,0,0,0.00,0,0,False,False
3159,12,232,3,True,0,0,0.00,0,0,False,False
3160,12,233,3,True,0,0,0.00,0,0,False,False
3161,12,234,3,True,0,0,0.00,0,0,False,False
3162,12,235,3,True,0,0,0.00,0,0,False,False
3163,12,236,3,True,0,0,0.00,0,0,False,False
3164,12,237,3,True,0,0,0.00,0,0,False,False
3165,12,238,3,True,0,0,0.00,0,0,False,False
3166,12,239,3,True,0,0,0.00,0,0,False,False
3167,12,240,3,True,0,0,0.00,0,0,False,False
3168,12,241,3,True,0,0,0.00,0,0,False,False
3169,12,242,3,True,0,0,0.00,0,0,False,False
3170,12,243,3,True,0,0,0.00,0,0,False,False
3171,12,244,3,True,0,0,0.00,0,0,False,False
3172,12,245,3,True,0,0,0.00,0,0,False,False
3173,12,246,3,True,0,0,0.00,0,0,False,False
3174,12,247,3,True,0,0,0.00,0,0,False,False
3175,12,248,3,True,0,0,0.00,0,0,False,False
3176,12,249,3,True,0,0,0.00,0,0,False,False
3177,12,250,3,True,0,0,0.00,0,0,False,False
3178,12,251,3,True,0,0,0.00,0,0,False,False
3179,12,252,3,True,0,0,0.00,0,0,False,False
3180,12,253,3,True,0,0,0.00,0,0,False,False
3181,12,254,3,True,0,0,0.00,0,0,False,False
3182,12,255,3,True,0,0,0.00,0,0,False,False
3183,12,256,3,True,0,0,0.00,0,0,False,False
3184,12,257,3,True,0,0,0.00,0,0,False,False
3185,12,258,3,True,0,0,0.00,0,0,False,False
3186,12,259,3,True,0,0,0.00,0,0,False,False
3187,12,260,3,True,0,0,0.00,0,0,False,False
3188,12,261,3,True,0,0,0.00,0,0,False,False
3189,12,262,3,True,0,0,0.00,0,0,False,False
3190,12,263,3,True,0,0,0.00,0,0,False,False
3191,12,264,3,True,0,0,0.00,0,0,False,False
3192,12,265,3,True,0,0,0.00,0,0,False,False
3193,13,0,0,True,110,0,0.00,0,0,False,False
3194,13,1,0,True,328,0,0.00,0,0,False,False
3195,13,2,0,True,322,0,0.00,0,0,False,False
3196,13,3,0,True,317,0,0.00,0,0,False,False
3197,13,4,0,True,157,0,0.00,0,0,False,False
3198,13,5,0,True,242,4,1.65,32,1,True,False
3199,13,6,0,True,160,0,0.00,0,0,False,False
3200,13,7,0,True,509,0,0.00,0,0,False,False
3201,13,8,0,True,431,5,1.16,56,3,True,False
3202,13,9,0,True,520,0,0.00,0,0,False,False
3203,13,10,0,True,289,0,0.00,0,0,False,False
3204,13,11,0,True,375,0,0.00,0,0,False,False
3205,13,12,0,True,476,0,0.00,0,0,False,False
3206,13,13,0,True,279,0,0.00,0,0,False,False
3207,13,14,0,True,279,0,0.00,0,0,False,False
3208,13,15,0,True,279,0,0.00,0,0,False,False
3209,13,16,0,True,279,0,0.00,0,0,False,False
3210,13,17,0,True,279,0,0.00,0,0,False,False
3211,13,18,0,True,282,0,0.00,0,0,False,False
3212,13,19,0,True,282,0,0.00,0,0,False,False
3213,13,20,0,True,173,0,0.00,0,0,False,False
3214,13,21,0,True,173,21,12.14,24,2,True,False
3215,13,22,0,True,362,0,0.00,0,0,False,False
3216,13,23,0,True,274,0,0.00,0,0,False,False
3217,13,24,0,True,255,0,0.00,0,0,False,False
3218,13,25,0,True,110,0,0.00,0,0,False,False
3219,13,26,0,True,181,0,0.00,0,0,False,False
3220,13,27,0,True,160,1,0.62,32,1,True,False
3221,13,28,0,True,186,0,0.00,0,0,False,False
3222,13,29,0,True,382,0,0.00,0,0,False,False
3223,13,30,0,True,346,0,0.00,0,0,False,False
3224,13,31,0,True,295,0,0.00,0,0,False,False
3225,13,32,0,True,328,0,0.00,0,0,False,False
3226,13,33,0,True,372,0,0.00,0,0,False,False
3227,13,34,0,True,342,0,0.00,0,0,False,False
3228,13,35,0,True,275,0,0.00,0,0,False,False
3229,13,36,0,True,272,0,0.00,0,0,False,False
3230,13,37,0,True,253,0,0.00,0,0,False,False
3231,13,38,0,True,340,0,0.00,0,0,False,False
3232,13,39,0,True,144,0,0.00,0,0,False,False
3233,13,40,0,True,616,0,0.00,0,0,False,False
3234,13,41,0,True,616,0,0.00,0,0,False,False
3235,13,42,0,True,616,0,0.00,0,0,False,False
3236,13,43,0,True,454,0,0.00,0,0,False,False
3237,13,44,0,True,247,0,0.00,0,0,False,False
3238,13,45,0,True,261,0,0.00,0,0,False,False
3239,13,46,0,True,66,0,0.00,0,0,False,False
3240,13,47,0,True,205,0,0.00,0,0,False,False
3241,13,48,0,True,191,0,0.00,0,0,False,False
3242,13,49,0,True,143,0,0.00,0,0,False,False
3243,13,50,0,True,225,0,0.00,0,0,False,False
3244,13,51,0,True,195,0,0.00,0,0,False,False
3245,13,52,0,True,206,0,0.00,0,0,False,False
3246,13,53,0,True,206,0,0.00,0,0,False,False
3247,13,54,0,True,206,0,0.00,0,0,False,False
3248,13,55,0,True,206,0,0.00,0,0,False,False
3249,13,56,0,True,206,0,0.00,0,0,False,False
3250,13,57,0,True,206,0,0.00,0,0,False,False
3251,13,58,0,True,504,0,0.00,0,0,False,False
3252,13,59,0,True,421,0,0.00,0,0,False,False
3253,13,60,0,True,121,0,0.00,0,0,False,False
3254,13,61,0,True,227,0,0.00,0,0,False,False
3255,13,62,0,True,142,0,0.00,0,0,False,False
3256,13,63,0,True,145,0,0.00,0,0,False,False
3257,13,64,0,True,126,4,3.17,40,2,True,False
3258,13,65,0,True,410,0,0.00,0,0,False,False
3259,13,66,0,True,410,0,0.00,0,0,False,False
3260,13,67,0,True,410,0,0.00,0,0,False,False
3261,13,68,0,True,410,0,0.00,0,0,False,False
3262,13,69,0,True,410,0,0.00,0,0,False,False
3263,13,70,0,True,410,0,0.00,0,0,False,False
3264,13,71,0,True,393,0,0.00,0,0,False,False
3265,13,72,0,True,310,0,0.00,0,0,False,False
3266,13,73,0,True,238,0,0.00,0,0,False,False
3267,13,74,0,True,456,0,0.00,0,0,False,False
3268,13,75,0,True,442,0,0.00,0,0,False,False
3269,13,76,0,True,621,0,0.00,0,0,False,False
3270,13,77,0,True,335,0,0.00,0,0,False,False
3271,13,78,0,True,157,0,0.00,0,0,False,False
3272,13,79,0,True,237,0,0.00,0,0,False,False
3273,13,80,0,True,223,0,0.00,0,0,False,False
3274,13,81,0,True,225,0,0.00,0,0,False,False
3275,13,82,0,True,174,0,0.00,0,0,False,False
3276,13,83,0,True,87,0,0.00,0,0,False,False
3277,13,84,0,True,106,0,0.00,0,0,False,False
3278,13,85,0,True,122,0,0.00,0,0,False,False
3279,13,86,0,True,265,0,0.00,0,0,False,False
3280,13,87,0,True,516,0,0.00,0,0,False,False
3281,13,88,0,True,510,0,0.00,0,0,False,False
3282,13,89,0,True,474,0,0.00,0,0,False,False
3283,13,90,0,True,474,0,0.00,0,0,False,False
3284,13,91,0,True,474,0,0.00,0,0,False,False
3285,13,92,0,True,474,0,0.00,0,0,False,False
3286,13,93,0,True,474,0,0.00,0,0,False,False
3287,13,94,0,True,474,0,0.00,0,0,False,False
3288,13,95,0,True,474,0,0.00,0,0,False,False
3289,13,96,0,True,474,0,0.00,0,0,False,False
3290,13,97,0,True,474,0,0.00,0,0,False,False
3291,13,98,0,True,474,0,0.00,0,0,False,False
3292,13,99,0,True,474,0,0.00,0,0,False,False
3293,13,100,0,True,407,0,0.00,0,0,False,False
3294,13,101,0,True,326,0,0.00,0,0,False,False
3295,13,102,0,True,460,0,0.00,0,0,False,False
3296,13,103,0,True,201,0,0.00,0,0,False,False
3297,13,104,0,True,375,0,0.00,0,0,False,False
3298,13,105,0,True,375,0,0.00,0,0,False,False
3299,13,106,0,True,375,0,0.00,0,0,False,False
3300,13,107,0,True,375,0,0.00,0,0,False,False
3301,13,108,0,True,375,0,0.00,0,0,False,False
3302,13,109,0,True,375,0,0.00,0,0,False,False
3303,13,110,0,True,375,0,0.00,0,0,False,False
3304,13,111,0,True,375,0,0.00,0,0,False,False
3305,13,112,0,True,375,48,12.80,63,6,True,True
3306,13,113,0,True,255,0,0.00,0,0,False,False
3307,13,114,0,True,216,0,0.00,0,0,False,False
3308,13,115,0,True,129,0,0.00,0,0,False,False
3309,13,116,0,True,153,0,0.00,0,0,False,False
3310,13,117,0,True,153,0,0.00,0,0,False,False
3311,13,118,0,True,153,0,0.00,0,0,False,False
3312,13,119,0,True,80,0,0.00,0,0,False,False
3313,13,120,0,True,80,0,0.00,0,0,False,False
3314,13,121,0,True,80,0,0.00,0,0,False,False
3315,13,122,0,True,425,0,0.00,0,0,False,False
3316,13,123,0,True,293,3,1.02,32,1,True,False
3317,13,124,0,True,357,221,61.90,63,6,True,True
3318,13,125,0,True,482,0,0.00,0,0,False,False
3319,13,126,0,True,482,0,0.00,0,0,False,False
3320,13,127,0,True,482,0,0.00,0,0,False,False
3321,13,128,0,True,195,0,0.00,0,0,False,False
3322,13,129,0,True,179,0,0.00,0,0,False,False
3323,13,130,0,True,191,0,0.00,0,0,False,False
3324,13,131,0,True,466,0,0.00,0,0,False,False
3325,13,132,0,True,538,0,0.00,0,0,False,False
3326,13,133,0,True,453,0,0.00,0,0,False,False
3327,13,134,0,True,496,0,0.00,0,0,False,False
3328,13,135,0,True,491,0,0.00,0,0,False,False
3329,13,136,0,True,171,0,0.00,0,0,False,False
3330,13,137,0,True,161,0,0.00,0,0,False,False
3331,13,138,0,True,132,0,0.00,0,0,False,False
3332,13,139,0,True,307,0,0.00,0,0,False,False
3333,13,140,0,True,394,0,0.00,0,0,False,False
3334,13,141,0,True,353,0,0.00,0,0,False,False
3335,13,142,0,True,340,0,0.00,0,0,False,False
3336,13,143,0,True,340,0,0.00,0,0,False,False
3337,13,144,0,True,340,0,0.00,0,0,False,False
3338,13,145,0,True,340,0,0.00,0,0,False,False
3339,13,146,0,True,371,0,0.00,0,0,False,False
3340,13,147,0,True,371,0,0.00,0,0,False,False
3341,13,148,0,True,371,0,0.00,0,0,False,False
3342,13,149,0,True,371,0,0.00,0,0,False,False
3343,13,150,0,True,207,0,0.00,0,0,False,False
3344,13,151,0,True,133,0,0.00,0,0,False,False
3345,13,152,0,True,223,0,0.00,0,0,False,False
3346,13,153,0,True,223,3,1.35,16,1,True,False
3347,13,154,0,True,334,0,0.00,0,0,False,False
3348,13,155,0,True,384,0,0.00,0,0,False,False
3349,13,156,0,True,369,246,66.67,63,6,True,True
3350,13,157,0,True,346,176,50.87,63,6,True,True
3351,13,158,0,True,184,75,40.76,63,6,True,True
3352,13,159,0,True,279,0,0.00,0,0,False,False
3353,13,160,0,True,256,0,0.00,0,0,False,False
3354,13,161,0,True,277,0,0.00,0,0,False,False
3355,13,162,0,True,520,32,6.15,31,5,True,False
3356,13,163,0,True,520,32,6.15,31,5,True,False
3357,13,164,0,True,320,216,67.50,63,6,True,True
3358,13,165,0,True,321,217,67.60,63,6,True,True
3359,13,166,0,True,321,216,67.29,63,6,True,True
3360,13,167,0,True,321,216,67.29,63,6,True,True
3361,13,168,0,True,218,0,0.00,0,0,False,False
3362,13,169,0,True,252,0,0.00,0,0,False,False
3363,13,170,0,True,371,0,0.00,0,0,False,False
3364,13,171,0,True,201,192,95.52,63,6,True,True
3365,13,172,0,True,115,0,0.00,0,0,False,False
3366,13,173,0,True,218,0,0.00,0,0,False,False
3367,13,174,0,True,197,0,0.00,0,0,False,False
3368,13,175,0,True,179,0,0.00,0,0,False,False
3369,13,176,0,True,285,231,81.05,63,6,True,True
3370,13,177,0,True,369,0,0.00,0,0,False,False
3371,13,178,0,True,364,0,0.00,0,0,False,False
3372,13,179,0,True,361,0,0.00,0,0,False,False
3373,13,180,0,True,429,0,0.00,0,0,False,False
3374,13,181,0,True,429,0,0.00,0,0,False,False
3375,13,182,0,True,429,0,0.00,0,0,False,False
3376,13,183,0,True,149,0,0.00,0,0,False,False
3377,13,184,0,True,149,0,0.00,0,0,False,False
3378,13,185,0,True,149,0,0.00,0,0,False,False
3379,13,186,0,True,312,0,0.00,0,0,False,False
3380,13,187,0,True,312,0,0.00,0,0,False,False
3381,13,188,0,True,312,0,0.00,0,0,False,False
3382,13,189,0,True,131,0,0.00,0,0,False,False
3383,13,190,0,True,495,0,0.00,0,0,False,False
3384,13,191,0,True,495,0,0.00,0,0,False,False
3385,13,192,0,True,495,11,2.22,32,1,True,False
3386,13,193,0,True,325,0,0.00,0,0,False,False
3387,13,194,0,True,325,0,0.00,0,0,False,False
3388,13,195,0,True,325,0,0.00,0,0,False,False
3389,13,196,0,True,136,0,0.00,0,0,False,False
3390,13,197,0,True,136,0,0.00,0,0,False,False
3391,13,198,0,True,136,10,7.35,32,1,True,False
3392,13,199,0,True,203,0,0.00,0,0,False,False
3393,13,200,0,True,240,0,0.00,0,0,False,False
3394,13,201,0,True,262,0,0.00,0,0,False,False
3395,13,202,0,True,461,0,0.00,0,0,False,False
3396,13,203,0,True,464,0,0.00,0,0,False,False
3397,13,204,0,True,464,0,0.00,0,0,False,False
3398,13,205,0,True,460,0,0.00,0,0,False,False
3399,13,206,0,True,211,0,0.00,0,0,False,False
3400,13,207,0,True,225,0,0.00,0,0,False,False
3401,13,208,0,True,285,0,0.00,0,0,False,False
3402,13,209,0,True,126,0,0.00,0,0,False,False
3403,13,210,0,True,128,0,0.00,0,0,False,False
3404,13,211,0,True,129,0,0.00,0,0,False,False
3405,13,212,0,True,149,0,0.00,0,0,False,False
3406,13,213,0,True,293,0,0.00,0,0,False,False
3407,13,214,0,True,274,0,0.00,0,0,False,False
3408,13,215,0,True,146,0,0.00,0,0,False,False
3409,13,216,0,True,358,0,0.00,0,0,False,False
3410,13,217,0,True,395,0,0.00,0,0,False,False
3411,13,218,0,True,90,0,0.00,0,0,False,False
3412,13,219,0,True,135,4,2.96,16,1,True,False
3413,13,220,0,True,160,0,0.00,0,0,False,False
3414,13,221,0,True,588,0,0.00,0,0,False,False
3415,13,222,0,True,565,0,0.00,0,0,False,False
3416,13,223,0,True,125,0,0.00,0,0,False,False
3417,13,224,0,True,52,0,0.00,0,0,False,False
3418,13,225,0,True,524,0,0.00,0,0,False,False
3419,13,226,0,True,220,0,0.00,0,0,False,False
3420,13,227,0,True,209,0,0.00,0,0,False,False
3421,13,228,0,True,418,0,0.00,0,0,False,False
3422,13,229,0,True,496,0,0.00,0,0,False,False
3423,13,230,0,True,433,0,0.00,0,0,False,False
3424,13,231,0,True,166,0,0.00,0,0,False,False
3425,13,232,0,True,131,0,0.00,0,0,False,False
3426,13,233,0,True,285,0,0.00,0,0,False,False
3427,13,234,0,True,572,7,1.22,32,1,True,False
3428,13,235,0,True,428,1,0.23,4,1,True,False
3429,13,236,0,True,336,0,0.00,0,0,False,False
3430,13,237,0,True,457,0,0.00,0,0,False,False
3431,13,238,0,True,353,0,0.00,0,0,False,False
3432,13,239,0,True,254,7,2.76,4,1,True,False
3433,13,240,0,True,206,0,0.00,0,0,False,False
3434,13,241,0,True,206,0,0.00,0,0,False,False
